duration,protocol_type,service,src_bytes,dst_bytes,flag,wrong_fragment,hot,failed_logins,count,srv_count,same_srv_rate,diff_srv_rate,dst_host_srv_count,dst_host_same_srv_rate,label
5.1241,0,3,367.7819,4149.5707,0,0.0,0.0,0.0,12,12,0.9511,0.1189,57,0.8338,0
7.3405,0,1,387.9373,574.8164,0,0.0,5.0,3.0,46,50,0.9047,0.0501,197,0.9387,3
0.4535,0,0,173.0264,7.0536,3,1.0,0.0,0.0,384,256,0.9704,0.0156,6,0.2112,1
0.5392,0,1,950.3939,9215.515,0,0.0,0.0,0.0,12,21,0.7522,0.1465,142,0.941,0
9.9068,0,1,183.9412,294.8477,1,0.0,2.0,3.0,142,116,0.9653,0.0577,92,0.6608,3
0.0974,0,3,48.8263,19.5997,1,0.0,0.0,0.0,188,5,0.0447,0.8058,12,0.0581,2
14.8012,0,1,566.9288,652.2645,0,0.0,3.0,5.0,131,134,0.9394,0.0207,119,0.82,3
0.4006,0,0,103.3034,9.3366,1,0.0,0.0,0.0,349,245,0.9588,0.0272,20,0.3781,1
0.3546,0,0,142.201,4.3537,2,0.0,0.0,0.0,348,478,0.9555,0.0919,45,0.1571,1
0.4996,1,0,103.9822,1.054,1,1.0,0.0,0.0,422,200,0.8772,0.0539,11,0.1435,1
0.2775,0,0,228.9678,4.3196,1,0.0,0.0,0.0,263,404,0.9245,0.0275,47,0.3047,1
0.9257,1,0,707.688,1146.6507,0,0.0,0.0,0.0,14,12,0.8551,0.0896,241,0.7657,0
13.2248,0,0,285.1099,2779.9807,0,0.0,0.0,0.0,9,12,0.8706,0.1225,194,0.9923,0
3.5823,0,1,246.0445,462.6347,0,0.0,1.0,2.0,129,77,0.8126,0.0745,55,0.7862,3
0.0097,0,0,121.1475,1.8872,1,0.0,0.0,0.0,472,373,0.9137,0.0533,37,0.1219,1
20.6179,1,3,542.5565,1393.1254,0,0.0,0.0,0.0,18,11,0.7704,0.0975,91,0.8876,0
0.4539,0,3,52.7443,5.5021,1,0.0,0.0,0.0,442,415,0.8781,0.025,36,0.1221,1
9.6278,1,0,118.8217,3342.7375,0,0.0,0.0,0.0,15,12,0.9994,0.1405,135,0.9114,0
9.1838,0,1,497.3197,595.0756,0,0.0,1.0,6.0,120,71,0.9826,0.0416,196,0.915,3
1.19,1,5,33.7396,1.4486,1,0.0,0.0,0.0,81,7,0.1708,0.8084,21,0.0813,2
0.0415,1,4,58.4684,13.4525,0,0.0,0.0,0.0,163,3,0.1336,0.9701,22,0.1821,2
14.2382,0,0,590.8196,6229.1159,0,0.0,0.0,0.0,13,16,0.7761,0.0369,146,0.7998,0
0.6608,0,1,59.994,19.9552,2,0.0,0.0,0.0,86,1,0.231,0.9512,7,0.0286,2
7.7974,0,0,1999.4958,6175.5093,0,0.0,0.0,0.0,13,9,0.8668,0.1023,94,0.8974,0
0.4726,0,0,3.4666,6.5726,1,3.0,0.0,0.0,504,508,0.9706,0.0796,26,0.3487,1
0.5069,0,0,33.5401,26.2365,1,0.0,0.0,0.0,279,14,0.1448,0.8427,13,0.1033,2
17.7097,0,1,2354.3676,2401.2047,0,0.0,0.0,0.0,16,14,0.9271,0.1232,134,0.7302,0
0.3525,0,0,58.5515,3.9185,1,0.0,0.0,0.0,352,494,0.9766,0.0563,40,0.3011,1
0.0955,0,5,35.9747,12.7566,1,0.0,0.0,0.0,298,8,0.1022,0.8722,7,0.0145,2
0.0508,0,1,14.043,1.9629,1,0.0,0.0,0.0,84,6,0.1215,0.9426,22,0.1148,2
15.3348,1,5,870.7341,5013.7125,2,0.0,0.0,0.0,12,9,0.915,0.1266,236,0.9466,0
2.8763,0,2,411.9343,593.1677,1,0.0,5.0,4.0,74,29,0.886,0.0149,88,0.6336,3
10.5409,0,2,447.0338,660.4463,2,0.0,1.0,5.0,125,101,0.8684,0.0345,52,0.8002,3
0.0035,0,0,43.2417,6.765,0,0.0,0.0,0.0,388,396,0.9137,0.0501,41,0.3901,1
0.3265,0,0,40.6758,9.924,1,0.0,0.0,0.0,410,388,0.9464,0.0029,12,0.2546,1
0.6559,0,2,6.5255,29.3301,2,0.0,0.0,0.0,85,2,0.1918,0.9561,19,0.1586,2
0.5541,1,0,59.7561,21.9022,0,0.0,0.0,0.0,133,10,0.0959,0.8081,23,0.0528,2
6.9077,0,2,556.6738,745.1016,0,0.0,4.0,3.0,44,88,0.8251,0.0777,198,0.6029,3
0.4613,0,1,295.4485,437.423,0,0.0,5.0,2.0,104,35,0.9932,0.0453,139,0.9058,3
4.6923,0,1,415.1236,320.008,0,0.0,5.0,6.0,71,65,0.9174,0.0657,196,0.901,3
0.7464,2,2,20.5387,0.5785,1,0.0,0.0,0.0,241,2,0.1696,0.7855,17,0.1068,2
0.6801,0,0,22.0618,5.4043,1,0.0,0.0,0.0,107,4,0.0303,0.9542,19,0.0994,2
0.4617,0,0,22.1463,8.6557,3,0.0,0.0,0.0,387,277,0.9542,0.0102,16,0.3867,1
1.0796,1,0,27.2608,2.8705,2,0.0,0.0,0.0,196,13,0.0214,0.8665,17,0.199,2
0.9213,1,3,19.5882,14.0923,2,0.0,0.0,0.0,170,2,0.0873,0.9014,17,0.0376,2
17.5043,0,0,445.0464,5378.0483,0,0.0,0.0,0.0,14,14,0.8008,0.122,171,0.8709,0
0.3454,1,5,9.5181,14.9476,2,0.0,0.0,0.0,155,6,0.0419,0.8026,5,0.107,2
1.1192,2,2,36.1465,18.2658,2,0.0,0.0,0.0,171,9,0.1129,0.8603,12,0.0953,2
1.1275,0,1,351.017,633.2782,1,0.0,1.0,2.0,113,98,0.9144,0.073,143,0.6021,3
0.8554,1,1,27.5862,2.1291,3,0.0,0.0,0.0,229,5,0.1792,0.8883,12,0.0584,2
2.152,0,1,308.9526,546.8308,0,0.0,5.0,4.0,111,60,0.9563,0.0893,98,0.6623,3
0.2334,0,4,22.1373,24.0275,2,0.0,0.0,0.0,237,10,0.1404,0.925,1,0.0437,2
6.5986,0,1,494.6365,291.8457,0,0.0,2.0,6.0,93,71,0.9131,0.0106,112,0.9294,3
0.9602,2,2,54.6814,14.5165,2,0.0,0.0,0.0,283,8,0.1946,0.7657,11,0.1154,2
0.3302,0,5,191.2835,4.76,3,0.0,0.0,0.0,305,387,0.8725,0.01,34,0.1621,1
0.6072,0,1,542.8845,735.2632,1,0.0,4.0,7.0,68,95,0.8745,0.0832,78,0.7741,3
6.4852,0,1,455.4801,513.8385,1,0.0,4.0,6.0,56,33,0.8485,0.0857,77,0.9041,3
2.8012,0,1,470.1433,339.4692,0,0.0,4.0,6.0,121,139,0.8822,0.0644,104,0.7161,3
15.9728,0,1,308.463,435.1422,0,0.0,4.0,3.0,137,59,0.9721,0.0066,188,0.8089,3
19.6239,0,1,1308.2732,1633.0293,0,0.0,0.0,0.0,7,14,0.9965,0.1204,224,0.7218,0
1.2399,0,1,200.1123,745.686,0,0.0,3.0,5.0,74,105,0.8431,0.0598,194,0.9146,3
0.895,0,1,153.8229,427.4212,1,0.0,1.0,3.0,129,135,0.957,0.0887,155,0.6774,3
22.8373,1,0,520.748,2692.7393,0,0.0,0.0,0.0,20,11,0.8497,0.0587,214,0.9758,0
0.2069,0,2,592.319,271.0671,0,0.0,5.0,5.0,50,72,0.8782,0.0648,172,0.8145,3
1.1043,0,1,362.2906,415.9548,0,0.0,4.0,2.0,127,115,0.9141,0.0335,72,0.6261,3
0.8518,1,4,46.8963,0.5526,1,0.0,0.0,0.0,236,10,0.2021,0.8176,4,0.111,2
0.1419,0,5,41.4169,0.1183,2,0.0,0.0,0.0,122,2,0.1121,0.9645,22,0.1347,2
11.5229,0,1,150.9538,661.3361,0,0.0,5.0,3.0,121,123,0.8255,0.0946,115,0.9085,3
0.322,0,0,82.1844,1.475,1,0.0,0.0,0.0,450,413,0.8998,0.0583,21,0.2601,1
1.1547,0,0,2030.6447,1185.4478,0,0.0,0.0,0.0,13,11,0.8418,0.1351,189,0.8003,0
3.2123,0,0,983.7583,3386.8003,0,0.0,0.0,0.0,18,8,0.9922,0.0087,233,0.8617,0
0.4413,0,3,6.1278,4.2229,1,0.0,0.0,0.0,292,346,0.9862,0.0158,48,0.2409,1
0.2597,0,0,55.5898,2.8127,1,0.0,0.0,0.0,467,457,0.8747,0.0129,15,0.1185,1
0.3083,0,2,164.5443,367.9787,0,0.0,3.0,6.0,54,128,0.9505,0.0866,182,0.6099,3
0.9569,0,1,23.24,30.455,1,0.0,0.0,0.0,260,3,0.1686,0.9634,1,0.0597,2
1.5591,0,1,493.4415,490.1926,1,0.0,4.0,6.0,116,109,0.8582,0.0161,152,0.7925,3
0.1195,2,2,23.9776,24.9022,0,0.0,0.0,0.0,99,10,0.1277,0.8737,9,0.1064,2
0.3442,0,4,52.0645,10.4465,1,0.0,0.0,0.0,115,9,0.1834,0.8364,13,0.1709,2
30.2488,0,0,117.7385,4647.8526,0,0.0,0.0,0.0,13,12,0.7616,0.0709,100,0.7429,0
0.2188,0,1,243.3447,684.3324,0,0.0,4.0,4.0,145,82,0.9889,0.0636,179,0.7326,3
0.1819,0,0,78.7451,8.2834,1,1.0,0.0,0.0,370,460,0.9648,0.0347,12,0.2412,1
0.4571,1,0,91.8363,7.5098,1,0.0,0.0,0.0,369,211,0.8609,0.0577,47,0.1121,1
17.7574,1,0,1424.908,4177.345,0,0.0,0.0,0.0,12,13,0.9434,0.1207,157,0.7801,0
5.0081,0,1,568.6734,680.6994,0,0.0,5.0,2.0,102,42,0.8446,0.0528,130,0.6368,3
16.9912,0,0,918.2108,4695.3749,0,0.0,0.0,0.0,19,11,0.7514,0.1405,64,0.9262,0
0.2583,0,0,11.2556,1.0915,1,0.0,0.0,0.0,454,201,0.9591,0.0133,6,0.1146,1
0.3665,0,3,37.0785,6.2234,1,3.0,0.0,0.0,392,425,0.9344,0.0334,11,0.3851,1
0.4419,0,1,538.7709,288.0849,0,0.0,2.0,2.0,143,65,0.8709,0.0267,56,0.808,3
0.0822,0,0,95.7572,0.1962,1,0.0,0.0,0.0,288,460,0.8948,0.0912,37,0.1349,1
8.7147,0,5,2622.8003,5622.4568,0,0.0,0.0,0.0,16,8,0.8949,0.0783,177,0.7812,0
0.802,0,0,47.1476,15.0018,1,0.0,0.0,0.0,257,11,0.0568,0.7952,15,0.1599,2
0.1922,0,0,37.125,4.0252,1,0.0,0.0,0.0,334,256,0.8668,0.0704,32,0.3679,1
0.4608,0,3,35.9513,3.6326,1,0.0,0.0,0.0,332,417,0.8604,0.0087,35,0.1054,1
0.2078,0,0,139.9698,0.0098,1,0.0,0.0,0.0,443,279,0.9924,0.0318,11,0.2014,1
0.3736,0,0,47.7864,0.3281,1,0.0,0.0,0.0,394,450,0.9666,0.0864,34,0.3799,1
0.5243,0,1,537.9047,684.8883,1,0.0,3.0,5.0,61,91,0.9551,0.0685,72,0.6145,3
0.1908,0,1,61.6851,28.9533,2,0.0,0.0,0.0,117,11,0.21,0.8313,3,0.0431,2
6.8293,0,2,427.9534,477.2102,0,0.0,3.0,3.0,138,60,0.9348,0.0098,177,0.9402,3
0.2968,0,0,33.8799,1.9492,2,0.0,0.0,0.0,363,347,0.9764,0.0356,30,0.1119,1
1.2146,0,0,280.7857,4471.3985,0,0.0,0.0,0.0,18,7,0.9194,0.0919,80,0.9098,0
0.2433,0,0,16.5512,4.6493,1,0.0,0.0,0.0,449,308,0.8573,0.0368,42,0.3355,1
0.7106,0,1,481.9562,799.6494,0,0.0,5.0,7.0,56,58,0.89,0.0427,61,0.7611,3
20.546,0,2,215.8171,2017.5667,0,0.0,0.0,0.0,12,10,0.9895,0.1013,166,0.9826,0
4.7898,0,1,205.0398,630.6906,0,0.0,2.0,7.0,89,63,0.824,0.0506,117,0.8828,3
0.2469,1,0,223.6548,0.5615,1,0.0,0.0,0.0,460,301,0.9479,0.0193,18,0.2366,1
0.4493,0,0,86.5378,0.9317,2,0.0,0.0,0.0,374,247,0.9291,0.0161,43,0.3343,1
0.3037,0,4,59.1498,28.4736,1,0.0,0.0,0.0,298,9,0.1819,0.7826,3,0.0908,2
0.8184,1,3,33.7675,7.5363,1,0.0,0.0,0.0,94,7,0.0289,0.9848,2,0.1033,2
0.2129,0,0,32.5122,4.712,1,0.0,0.0,0.0,358,453,0.9715,0.0555,39,0.1912,1
0.4411,1,0,132.0639,5.0899,1,0.0,0.0,0.0,339,302,0.9985,0.0823,36,0.2646,1
5.2133,0,0,430.789,1478.3487,0,0.0,0.0,0.0,13,6,0.9921,0.0484,79,0.948,0
31.5077,0,0,893.9765,6723.2055,0,0.0,0.0,0.0,11,16,0.8552,0.0039,128,0.9316,0
15.7318,0,1,1746.1298,2922.8343,0,0.0,0.0,0.0,11,16,0.9057,0.0256,55,0.8437,0
0.1935,0,0,46.3577,0.6959,1,0.0,0.0,0.0,267,447,0.8975,0.0576,49,0.2268,1
6.3733,0,1,456.8962,655.6986,0,0.0,1.0,2.0,78,62,0.9791,0.0855,141,0.7648,3
0.0512,1,0,62.9025,5.2053,2,0.0,0.0,0.0,323,327,0.8822,0.0716,18,0.1318,1
8.9703,0,2,549.0612,652.3666,0,0.0,2.0,6.0,60,57,0.9744,0.009,142,0.815,3
0.3003,1,0,69.08,9.6522,1,0.0,0.0,0.0,487,435,0.8833,0.0955,28,0.2644,1
7.4555,0,3,338.8824,6731.6641,0,0.0,0.0,0.0,10,10,0.9739,0.0372,183,0.8299,0
0.4639,0,5,36.4877,4.2443,3,0.0,0.0,0.0,307,474,0.886,0.0619,3,0.3116,1
11.5807,0,0,919.9542,3004.9957,0,0.0,0.0,0.0,7,15,0.8173,0.0643,115,0.9506,0
24.5731,0,3,520.9284,2603.64,0,0.0,0.0,0.0,19,9,0.8755,0.0661,84,0.9242,0
1.877,0,1,555.7375,449.5913,1,0.0,3.0,2.0,53,56,0.9549,0.0489,198,0.8517,3
0.2429,0,5,63.6491,18.027,0,0.0,0.0,0.0,247,12,0.1853,0.988,8,0.1619,2
0.1352,0,0,42.7219,1.7352,3,0.0,0.0,0.0,344,262,0.8944,0.0656,28,0.1683,1
3.5312,0,1,447.8564,585.0405,0,0.0,1.0,6.0,74,58,0.8153,0.0703,131,0.7532,3
9.7316,0,1,316.6587,485.8286,0,0.0,2.0,2.0,75,26,0.9099,0.0817,177,0.6319,3
1.1805,0,2,18.828,19.2045,1,0.0,0.0,0.0,225,14,0.0402,0.7667,17,0.1397,2
0.206,0,0,71.9444,9.877,1,0.0,0.0,0.0,251,335,0.8694,0.0498,36,0.2664,1
0.4523,0,2,18.8573,16.5737,1,0.0,0.0,0.0,94,2,0.0464,0.9047,9,0.0512,2
1.8397,0,2,393.5998,740.7745,2,0.0,2.0,3.0,140,113,0.9529,0.0438,161,0.9264,3
0.2981,0,0,222.5011,8.4743,1,0.0,0.0,0.0,457,262,0.978,0.0921,20,0.3688,1
20.1411,0,3,536.4471,3387.1277,0,0.0,0.0,0.0,11,8,0.9312,0.0299,84,0.7208,0
11.4441,0,0,959.6564,3914.0186,0,0.0,0.0,0.0,10,16,0.7526,0.0598,224,0.7051,0
2.08,0,1,219.3941,475.2837,0,0.0,3.0,7.0,41,56,0.909,0.0215,199,0.6336,3
0.4191,0,0,196.4869,6.9496,0,0.0,0.0,0.0,474,325,0.9203,0.0116,11,0.397,1
17.7867,0,0,1069.5971,6210.507,1,0.0,0.0,0.0,7,8,0.904,0.1389,235,0.8391,0
0.3508,0,5,38.4437,21.5305,1,0.0,0.0,0.0,80,13,0.0584,0.7912,8,0.1258,2
0.2637,0,0,49.6709,7.3914,1,0.0,0.0,0.0,506,478,0.9517,0.077,12,0.1343,1
0.433,0,5,97.0965,2.9626,1,0.0,0.0,0.0,423,345,0.8553,0.0968,12,0.3239,1
0.4232,1,0,35.0776,1.1213,1,1.0,0.0,0.0,407,342,0.9127,0.0585,29,0.133,1
0.7454,0,1,514.5169,540.8825,0,0.0,2.0,6.0,97,32,0.9792,0.0932,80,0.8627,3
8.7203,0,1,416.6523,297.5641,0,0.0,3.0,3.0,140,55,0.9893,0.0417,119,0.946,3
6.2221,0,1,167.0988,241.709,2,0.0,4.0,6.0,114,128,0.8567,0.0397,72,0.9491,3
0.2804,0,0,48.0245,5.6679,0,0.0,0.0,0.0,417,464,0.8846,0.0108,29,0.1825,1
3.7762,0,1,376.6043,569.8894,1,0.0,2.0,7.0,89,64,0.8854,0.0953,150,0.7691,3
0.5001,0,1,209.3266,688.416,2,0.0,4.0,4.0,117,84,0.9449,0.0427,103,0.7359,3
0.118,0,1,13.7844,27.8356,1,0.0,0.0,0.0,168,11,0.1691,0.9968,16,0.128,2
1.6875,0,1,428.8221,673.8262,0,0.0,2.0,2.0,49,60,0.9384,0.0973,188,0.6545,3
0.9885,0,1,356.045,560.2174,2,0.0,4.0,4.0,46,49,0.8646,0.0603,54,0.6115,3
0.4329,0,1,595.7392,714.1134,0,0.0,1.0,4.0,81,110,0.9847,0.0565,192,0.7582,3
0.0928,0,0,6.1373,2.3584,1,0.0,0.0,0.0,310,387,0.9062,0.0105,2,0.3844,1
0.5791,0,1,373.4401,301.0264,0,0.0,2.0,5.0,69,104,0.9359,0.0546,107,0.9056,3
0.3595,1,0,101.5035,9.4957,1,0.0,0.0,0.0,500,482,0.9905,0.0203,22,0.3721,1
33.3496,0,0,1271.4037,3314.4259,0,0.0,0.0,0.0,10,11,0.8683,0.0178,120,0.7735,0
1.0332,0,3,53.4265,29.3588,2,0.0,0.0,0.0,251,8,0.1792,0.8714,22,0.021,2
0.3556,1,5,40.0463,24.633,0,0.0,0.0,0.0,100,12,0.0543,0.9026,4,0.028,2
7.5062,0,0,322.661,1806.4897,0,0.0,0.0,0.0,22,9,0.8136,0.0771,141,0.7205,0
0.1402,0,0,90.9456,7.4368,2,0.0,0.0,0.0,402,249,0.8624,0.0691,16,0.2762,1
0.4715,1,0,6.9987,1.4412,1,0.0,0.0,0.0,433,317,0.9634,0.0464,11,0.3919,1
0.8046,0,0,6.4123,0.8072,0,0.0,0.0,0.0,241,9,0.0311,0.96,8,0.0124,2
0.495,0,0,13.5863,6.8306,1,0.0,0.0,0.0,318,224,0.8588,0.002,36,0.2883,1
11.111,1,0,895.645,8519.4896,0,0.0,0.0,0.0,14,13,0.7625,0.0729,82,0.9795,0
0.1005,1,0,127.0008,4.9641,1,3.0,0.0,0.0,349,384,0.8932,0.0855,10,0.2399,1
26.4515,0,0,1011.6776,1770.4077,0,0.0,0.0,0.0,12,6,0.8729,0.1183,100,0.7908,0
0.3875,1,0,57.2526,2.4863,1,0.0,0.0,0.0,291,345,0.9005,0.076,32,0.3988,1
0.4084,0,5,13.692,8.3477,2,0.0,0.0,0.0,501,294,0.8602,0.0578,4,0.1057,1
16.8501,0,0,750.3304,5127.9088,0,0.0,0.0,0.0,15,11,0.9083,0.0524,84,0.8122,0
27.0945,1,1,892.0795,1226.7425,0,0.0,0.0,0.0,14,12,0.929,0.1285,224,0.7237,0
13.9837,0,4,1199.8916,1858.0305,0,0.0,0.0,0.0,15,9,0.9765,0.032,57,0.7675,0
9.7853,1,0,1860.371,1584.3038,0,0.0,0.0,0.0,18,11,0.9415,0.0327,221,0.8152,0
0.1917,0,0,46.9938,2.0902,1,0.0,0.0,0.0,349,450,0.9196,0.0061,30,0.2824,1
4.7046,0,2,244.5165,587.8707,0,0.0,3.0,5.0,68,106,0.8424,0.0186,84,0.6234,3
1.0454,0,1,50.4279,10.973,0,0.0,0.0,0.0,266,8,0.2325,0.7607,1,0.1673,2
0.1414,0,0,17.6962,18.1034,2,0.0,0.0,0.0,179,14,0.1486,0.7875,15,0.0715,2
1.1527,0,2,54.3862,2.7049,1,0.0,0.0,0.0,194,13,0.0782,0.8129,1,0.0231,2
0.3685,0,2,344.4219,2449.3034,0,0.0,0.0,0.0,12,13,0.75,0.0357,184,0.8654,0
3.6901,0,1,209.8459,472.732,0,0.0,1.0,2.0,107,87,0.9745,0.0618,49,0.6044,3
0.0329,0,3,118.1907,5.6665,2,0.0,0.0,0.0,298,235,0.8627,0.0274,38,0.2812,1
0.9984,0,4,44.4072,28.7142,2,0.0,0.0,0.0,219,2,0.0981,0.817,7,0.1267,2
1.795,0,2,254.6944,378.9261,0,0.0,1.0,5.0,60,58,0.8585,0.0009,171,0.6879,3
0.3939,2,3,483.1462,288.2369,0,0.0,1.0,0.0,13,6,0.8194,0.0383,229,0.7749,0
0.3067,0,0,87.4161,1.863,1,0.0,0.0,0.0,296,257,0.9572,0.0403,8,0.266,1
0.2593,1,3,49.4716,7.488,1,0.0,0.0,0.0,80,7,0.2067,0.9711,13,0.1684,2
0.3823,0,0,55.3271,9.5163,1,0.0,0.0,0.0,499,374,0.9296,0.0089,14,0.2107,1
0.0112,0,0,128.2578,2.3916,1,0.0,0.0,0.0,342,343,0.9687,0.0379,31,0.2144,1
0.9412,0,1,50.0888,28.3268,1,0.0,0.0,0.0,82,9,0.2025,0.8671,6,0.0178,2
0.9574,0,3,615.9567,4268.4453,0,0.0,0.0,0.0,12,15,0.8555,0.1047,143,0.7754,0
0.1267,0,1,63.1882,4.3047,2,0.0,0.0,0.0,232,7,0.1083,0.824,20,0.1014,2
2.4474,0,2,585.492,768.823,0,0.0,2.0,3.0,72,129,0.8918,0.0277,198,0.8643,3
0.0233,1,3,91.307,9.3571,1,0.0,0.0,0.0,506,285,0.8571,0.077,26,0.1139,1
30.5366,1,0,1058.7932,4002.7356,0,0.0,0.0,0.0,15,7,0.7556,0.1467,177,0.9395,0
0.2974,0,3,33.6178,9.331,2,3.0,0.0,0.0,448,385,0.956,0.0084,24,0.3661,1
0.2371,0,0,33.6145,2.9204,2,3.0,0.0,0.0,468,322,0.9206,0.0174,14,0.3788,1
3.9118,0,0,1216.2989,1925.175,0,0.0,0.0,0.0,14,12,0.7554,0.0013,199,0.8536,0
0.1797,1,0,49.0851,3.6681,1,0.0,0.0,0.0,323,455,0.9411,0.0718,20,0.2246,1
0.6859,0,3,36.6561,15.5305,2,0.0,0.0,0.0,267,12,0.1764,0.8157,11,0.17,2
0.6853,1,4,12.1444,5.6831,1,0.0,0.0,0.0,140,14,0.0604,0.9755,22,0.1922,2
0.7821,0,1,2.4896,14.0444,2,0.0,0.0,0.0,177,12,0.0775,0.9916,10,0.1878,2
1.9477,0,1,229.9331,516.0912,1,0.0,2.0,4.0,124,106,0.8909,0.0212,117,0.7842,3
0.0365,0,0,115.1016,9.1244,1,0.0,0.0,0.0,437,445,0.8711,0.0472,21,0.1555,1
0.3769,0,0,91.6924,8.6533,2,1.0,0.0,0.0,380,463,0.9429,0.0435,13,0.2996,1
0.0693,0,2,19.3979,5.5144,2,0.0,0.0,0.0,167,2,0.0195,0.8423,15,0.1907,2
1.1219,1,0,1128.2527,2734.524,0,0.0,1.0,0.0,13,9,0.8389,0.1401,134,0.9457,0
9.5502,0,0,947.1023,3164.6908,0,0.0,0.0,0.0,22,10,0.8503,0.0649,246,0.7204,0
0.153,0,0,58.0182,3.2301,0,0.0,0.0,0.0,488,351,0.9777,0.0754,44,0.3786,1
0.2417,0,3,86.741,6.6687,1,1.0,0.0,0.0,480,312,0.8644,0.0398,16,0.1111,1
0.0081,0,3,80.0488,8.1197,1,0.0,0.0,0.0,460,201,0.9206,0.0057,7,0.241,1
16.1538,0,0,462.9423,3819.6624,0,0.0,0.0,0.0,10,10,0.8818,0.0856,133,0.9825,0
0.5826,0,1,39.3778,26.2383,1,0.0,0.0,0.0,131,13,0.0913,0.9235,6,0.1781,2
3.0401,0,1,182.7572,574.409,0,0.0,4.0,5.0,105,82,0.9374,0.088,71,0.6689,3
1.0139,2,2,45.631,28.6523,0,0.0,0.0,0.0,170,10,0.1476,0.9776,9,0.1829,2
0.399,0,0,81.7153,6.6782,2,0.0,0.0,0.0,388,450,0.8545,0.0692,25,0.2022,1
1.0232,0,0,3892.0948,2863.7076,0,0.0,0.0,0.0,18,15,0.9463,0.0642,101,0.995,0
0.0667,0,0,37.5018,8.2398,2,0.0,0.0,0.0,296,280,0.9143,0.0779,34,0.3064,1
0.7307,0,1,245.9289,390.7069,0,0.0,1.0,7.0,57,31,0.9556,0.0005,90,0.8239,3
1.0315,0,0,59.3837,9.8994,1,0.0,0.0,0.0,284,11,0.0288,0.8647,1,0.0347,2
7.3247,0,1,326.9515,9061.8443,0,0.0,0.0,0.0,11,13,0.7642,0.0646,169,0.9699,0
0.9345,0,0,37.0306,27.4032,1,0.0,0.0,0.0,241,1,0.0839,0.8688,17,0.171,2
1.3003,0,1,354.4201,273.7086,1,0.0,2.0,2.0,80,78,0.9282,0.0547,63,0.8248,3
1.8672,0,1,277.8546,609.9995,0,0.0,2.0,6.0,100,56,0.9221,0.0019,126,0.8469,3
12.4939,1,0,121.9403,4385.8862,0,0.0,0.0,0.0,19,8,0.8657,0.0179,196,0.9745,0
0.4092,0,3,143.8544,8.6953,2,1.0,0.0,0.0,320,399,0.9272,0.0366,21,0.2914,1
0.9724,1,3,1.9273,16.3182,2,0.0,0.0,0.0,120,5,0.1762,0.8143,15,0.17,2
0.2354,0,1,7.0929,20.998,3,0.0,0.0,0.0,94,14,0.1518,0.9575,10,0.0368,2
0.6867,0,1,504.5486,759.0832,2,0.0,3.0,2.0,48,63,0.9094,0.0818,130,0.6808,3
0.4537,0,0,16.8056,1.4815,1,0.0,0.0,0.0,426,324,0.935,0.059,1,0.1028,1
0.4164,0,3,158.1521,0.042,1,1.0,0.0,0.0,288,394,0.8509,0.043,26,0.2077,1
1.1152,0,0,28.3208,6.7813,1,0.0,0.0,0.0,136,12,0.1044,0.8697,13,0.0718,2
0.4331,0,3,68.0262,3.491,1,0.0,0.0,0.0,425,369,0.8542,0.0388,41,0.1908,1
7.2505,0,2,501.6745,519.685,0,0.0,1.0,7.0,62,110,0.982,0.0565,85,0.6399,3
0.344,0,0,38.7972,6.2762,0,1.0,0.0,0.0,347,459,0.9006,0.0945,43,0.3526,1
1.0346,1,2,12.0092,3.7477,1,0.0,0.0,0.0,271,4,0.0954,0.9747,23,0.0131,2
0.3236,0,0,101.6257,6.9054,1,0.0,0.0,0.0,414,352,0.9,0.0887,14,0.3429,1
4.7099,0,0,1022.4353,3104.0607,0,0.0,0.0,0.0,9,13,0.9419,0.0079,89,0.9759,0
4.8509,0,0,182.1043,4308.7379,0,0.0,0.0,0.0,14,16,0.7632,0.052,65,0.9062,0
0.3461,0,3,62.3505,7.5779,1,0.0,0.0,0.0,213,10,0.1901,0.8843,19,0.0548,2
3.7933,0,1,227.2226,308.1639,2,0.0,1.0,7.0,73,133,0.9077,0.0551,135,0.6451,3
3.7044,0,1,154.2384,452.5489,1,0.0,3.0,7.0,145,30,0.8244,0.0804,138,0.8952,3
0.7069,0,3,57.9946,14.0652,0,0.0,0.0,0.0,285,3,0.242,0.7643,15,0.165,2
0.5962,0,2,399.6165,259.0884,0,0.0,1.0,4.0,37,96,0.8705,0.0275,123,0.8162,3
0.9634,0,0,988.3479,6205.578,0,0.0,0.0,0.0,14,11,0.8552,0.0875,219,0.8007,0
3.8044,0,3,334.8416,5848.2684,2,0.0,0.0,0.0,10,6,0.8102,0.1352,228,0.7754,0
0.2884,0,0,21.4874,4.9155,1,1.0,0.0,0.0,372,453,0.8988,0.0018,41,0.2797,1
0.008,0,3,15.6177,4.2298,2,0.0,0.0,0.0,299,327,0.884,0.088,32,0.1381,1
3.4528,0,1,272.7385,237.9938,1,0.0,1.0,3.0,53,100,0.8773,0.0631,136,0.8345,3
4.559,0,1,470.0321,630.4876,0,0.0,2.0,4.0,62,64,0.8714,0.0689,60,0.696,3
0.1838,0,0,13.1689,7.1664,2,0.0,0.0,0.0,366,360,0.9726,0.0697,4,0.3308,1
16.8017,0,0,924.6014,1215.5469,0,0.0,0.0,0.0,15,7,0.9794,0.1054,198,0.9069,0
